skill_id,skill_box_name,skill_name,skill_category,skill_type,skill_difficulty,skill_base_status,skill_pre_defined_level,skill_source_book,skill_source_page,skill_description,skill_prerequisite,skill_parry_modifier
SKILL-232,ARMADILHA - M|M,ARMADILHA,Ladrões e Espiões,M,M,IQ,"
- IQ -5",Módulo Básico,68,"
- Esta é a perícia na construção de armadilhas e aparelhos de detecção e como anulá-los.
- Um sucesso em um teste de Armadilhas possibilitará (entre outras coisas) a detecção de uma armadilha, se você estiver procurando por isso; desarmar uma armadilha depois de descoberta, rearmá-la depois de passar; ou (tendo o material apropriado) construir uma nova.
- Lembre-se que uma armadilha pode ser qualquer coisa variando entre um poço com estacas e um elaborado sistema de segurança.
- Tempo: O mesmo que para Arrombamento (pág. 67), cada tentaiva 1 minuto.
- Modificadores: Infinitamente variável. Quanto mais sofisticada a armadilha, mais difícil será vê-la e desarmá-la.
- Note que uma armadilha pode ser (por exemplo) fácil de achar, mas difícil de desarmar. Isto tudo fica por conta do Mestre.
- Os modificadores de Visão ajudam a achar as armadilhas, mas não a desarmá-las.
- É importante salientar que, se você não tem esta perícia, o Mestre deveria fazer um teste de DX (nível pré-definido da perícia) somente para desarmar a armadi- lha e NÃO para detectar ou construir uma.
- Em cenários com NT 7+, a habilidade com Armadilhas é essencialmente igual à Eletrônica (Sistemas de Segurança).",,
SKILL-233,DEMOLIÇÃO SUBAQUÁTICA - M|M,DEMOLIÇÃO SUBAQUÁTICA,Ladrões e Espiões,M,M,IQ,"
- DEMOLIÇÃO -2",Módulo Básico,68,"
- Habilidade na preparação e detonação de uma carga explosiva debaixo d’água.
- De resto, igual à Demolição (acima). Se um engenheiro de demolição estiver usando o nível pré-definido nesta perícia, o teste só servirá para avaliar a preparação da carga.
- Se a instalação da carga exigir trabalho sob a água, ele terá que jogar contra o nível pré-definido de Mergulho, ou encontrar alguém para posicionar os explosivos, pois seu treinamento em Demolição não envolve instruções sobre mergulho.","
- MERGULHO
- DEMOLIÇÃO",
SKILL-234,VENTRILOQUISMO - M|D,VENTRILOQUISMO,Ladrões e Espiões,M,D,IQ,,Módulo Básico,68,"
- Esta é a habilidade em disfarcar e “lançar” sua voz a uma pequena distância.
- Um sucesso em um teste de habilidade permitirá que você lance sua voz bem o suficiente para enganar sua audiência.
- Modificadores: +5 se você tiver um boneco ou cúmplice para distrair a atenção da audiência (é mais fácil “ver” uma face falar do que é acreditar que a vozvem de um objeto imóvel); -3 se a audiência tiver motivos para suspeitar.",,
SKILL-235,CICLISMO - F|F,CICLISMO,Veículos,F,F,DX,"
- DX -4
- MOTOCICLISMO",Módulo Básico,68,"
- Esta é a habilidade em andar de bicicleta sem cair.
- Pode-se também fazer uma jogada de teste com redutor de -5 para tentar consertar uma bicicleta avariada, admitindo-se que as ferramentas e partes sobressElentes estão à disposição.",,
SKILL-236,REMO/ VELA - F|M,REMO/ VELA,Veículos,F,M,DX,"
- IQ -5
- DX -5
- MOTONAÚTICA -5",Módulo Básico,68,"
- Esta é a perícia no trato com canoas, barcos a remos, pequenos barcos a vela, etc.
- Por definição, é necessário uma jogada de teste quando se entra no bote (para evitar cair n’água) e outra para pôr o bote em movimento.
- O MestrE pode exigir novos testes sempre que surgir um perigo.
- Modificadores: -5 se o barco não for de um tipo familiar (se você já tiver esta perícia, um dia de experiência, será suficiente para se familiarizar com o novo tipo); o mau tempo imporá um redutor de -3 ou pior.",,
SKILL-237,CONDUÇÃO | CARRO - F|M,CONDUÇÃO | CARRO,Veículos,F,M,DX,"
- IQ -5
- DX -5",Módulo Básico,68,"
- Esta é a habilidade em conduzir um tipo específico de veículo (é necessário uma especialização — pág. 43).
- Modificadores: -2 para um veículo de um tipo conhecido com o qual não se está familiarizado; -2 ou mais para um veículo em mau estado; -2 ou mais para más condições de condução; -4 ou mais para um veículo de um tipo desconhecido.
- Note que a perícia necessária para conduzir uma parelha não é Condução, mas sim Carreiro (pág. 47).
- Se você quiser aprender esta perícia para 2 ou mais tipos de veículos, comece a aprender o segundo a partir de um nível inicial razoável devido ao primeiro — normalmente 4 pontos menor.",,
SKILL-238,CONDUÇÃO | CAMINHÃO - F|M,CONDUÇÃO | CAMINHÃO,Veículos,F,M,DX,"
- IQ -5
- DX -5",Módulo Básico,68,"
- Esta é a habilidade em conduzir um tipo específico de veículo (é necessário uma especialização — pág. 43).
- Modificadores: -2 para um veículo de um tipo conhecido com o qual não se está familiarizado; -2 ou mais para um veículo em mau estado; -2 ou mais para más condições de condução; -4 ou mais para um veículo de um tipo desconhecido.
- Note que a perícia necessária para conduzir uma parelha não é Condução, mas sim Carreiro (pág. 47).
- Se você quiser aprender esta perícia para 2 ou mais tipos de veículos, comece a aprender o segundo a partir de um nível inicial razoável devido ao primeiro — normalmente 4 pontos menor.",,
SKILL-239,CONDUÇÃO | CARRETA - F|M,CONDUÇÃO | CARRETA,Veículos,F,M,DX,"
- IQ -5
- DX -5",Módulo Básico,68,"
- Esta é a habilidade em conduzir um tipo específico de veículo (é necessário uma especialização — pág. 43).
- Modificadores: -2 para um veículo de um tipo conhecido com o qual não se está familiarizado; -2 ou mais para um veículo em mau estado; -2 ou mais para más condições de condução; -4 ou mais para um veículo de um tipo desconhecido.
- Note que a perícia necessária para conduzir uma parelha não é Condução, mas sim Carreiro (pág. 47).
- Se você quiser aprender esta perícia para 2 ou mais tipos de veículos, comece a aprender o segundo a partir de um nível inicial razoável devido ao primeiro — normalmente 4 pontos menor.",,
SKILL-240,CONDUÇÃO | ÔNIBUS - F|M,CONDUÇÃO | ÔNIBUS,Veículos,F,M,DX,"
- IQ -5
- DX -5",Módulo Básico,68,"
- Esta é a habilidade em conduzir um tipo específico de veículo (é necessário uma especialização — pág. 43).
- Modificadores: -2 para um veículo de um tipo conhecido com o qual não se está familiarizado; -2 ou mais para um veículo em mau estado; -2 ou mais para más condições de condução; -4 ou mais para um veículo de um tipo desconhecido.
- Note que a perícia necessária para conduzir uma parelha não é Condução, mas sim Carreiro (pág. 47).
- Se você quiser aprender esta perícia para 2 ou mais tipos de veículos, comece a aprender o segundo a partir de um nível inicial razoável devido ao primeiro — normalmente 4 pontos menor.",,
SKILL-241,CONDUÇÃO | TANQUE - F|M,CONDUÇÃO | TANQUE,Veículos,F,M,DX,"
- IQ -5
- DX -5",Módulo Básico,68,"
- Esta é a habilidade em conduzir um tipo específico de veículo (é necessário uma especialização — pág. 43).
- Modificadores: -2 para um veículo de um tipo conhecido com o qual não se está familiarizado; -2 ou mais para um veículo em mau estado; -2 ou mais para más condições de condução; -4 ou mais para um veículo de um tipo desconhecido.
- Note que a perícia necessária para conduzir uma parelha não é Condução, mas sim Carreiro (pág. 47).
- Se você quiser aprender esta perícia para 2 ou mais tipos de veículos, comece a aprender o segundo a partir de um nível inicial razoável devido ao primeiro — normalmente 4 pontos menor.",,
SKILL-242,MOTOCICLISMO - F|F,MOTOCICLISMO,Veículos,F,F,DX,"
- DX -5
- IQ -5
- CICLISMO -5",Módulo Básico,69,"
- Esta é a habilidade de conduzir uma motocicleta.
- Modificadores: -2 para uma moto não familiar de um tipo conhecido (ex.: Uma Harley quando sua moto é uma Shogun); -4 ou mais para uma moto em mau estado; -2 ou mais para uma estrada em más condições; -4 ou mais para uma moto de um tipo desconhecido (ex.: uma moto de um nível tecnológico diferente); +3 se a moto tiver side-car.",,
SKILL-243,PILOTAGEM | MONOMOTOR - F|M,PILOTAGEM | MONOMOTOR,Veículos,F,M,DX,"
- IQ -6",Módulo Básico,69,"
- Esta é a habilidade de pilotar um tipo específico de aeronave ou espaçonave. É necessário uma especialização (pág.43).
- O nível pré-definido usa IQ, pois é preciso inteligência para entender os controles em uma emergência. Mas quando a perícia é aprendida normalmente, ela está baseada em DX como as outras perícias físicas.
- Um teste de Pilotagem é exigido na decolagem e na aterrisagem, e outro em situações de perigo. Uma falha por 1 ponto indica um trabalho mal feito; uma falha por uma margem maior indica um dano à nave; uma falha crítica é uma queda.
- Se o piloto for um especialista (NH maior ou igual a 15), qualquer falha crítica demandará um segundo teste. O acidente somente ocorrerá se esta segunda jogada resultar em falha. Caso contrário, terá sido por pouco.
- Os testes de Pilotagem também podem ser usados para resolve combates aéreos.
- Modificadores: -2 para uma aeronave não familiar de um tipo conhecido (ex.: um Piper quando seu avião é um Beech); -4 ou mais para um avião em mau estado; -2 ou mais para más condições de vôo; -4 ou mais para um avião de tipo não familiar (ex.: um bimotor quando se está acostumado com monomotores).
- Se você deseja aprender a Pilotar dois ou mais tipos de naves, comece a aprender a segunda com um nível inicial razoável devido à primeira — normalmente 4 pontos menor (verifique com o Mestre).",,
SKILL-244,PILOTAGEM | BIMOTOR - F|M,PILOTAGEM | BIMOTOR,Veículos,F,M,DX,"
- IQ -6",Módulo Básico,69,"
- Esta é a habilidade de pilotar um tipo específico de aeronave ou espaçonave. É necessário uma especialização (pág.43).
- O nível pré-definido usa IQ, pois é preciso inteligência para entender os controles em uma emergência. Mas quando a perícia é aprendida normalmente, ela está baseada em DX como as outras perícias físicas.
- Um teste de Pilotagem é exigido na decolagem e na aterrisagem, e outro em situações de perigo. Uma falha por 1 ponto indica um trabalho mal feito; uma falha por uma margem maior indica um dano à nave; uma falha crítica é uma queda.
- Se o piloto for um especialista (NH maior ou igual a 15), qualquer falha crítica demandará um segundo teste. O acidente somente ocorrerá se esta segunda jogada resultar em falha. Caso contrário, terá sido por pouco.
- Os testes de Pilotagem também podem ser usados para resolve combates aéreos.
- Modificadores: -2 para uma aeronave não familiar de um tipo conhecido (ex.: um Piper quando seu avião é um Beech); -4 ou mais para um avião em mau estado; -2 ou mais para más condições de vôo; -4 ou mais para um avião de tipo não familiar (ex.: um bimotor quando se está acostumado com monomotores).
- Se você deseja aprender a Pilotar dois ou mais tipos de naves, comece a aprender a segunda com um nível inicial razoável devido à primeira — normalmente 4 pontos menor (verifique com o Mestre).",,
SKILL-245,PILOTAGEM | QUADRIMOTOR - F|M,PILOTAGEM | QUADRIMOTOR,Veículos,F,M,DX,"
- IQ -6",Módulo Básico,69,"
- Esta é a habilidade de pilotar um tipo específico de aeronave ou espaçonave. É necessário uma especialização (pág.43).
- O nível pré-definido usa IQ, pois é preciso inteligência para entender os controles em uma emergência. Mas quando a perícia é aprendida normalmente, ela está baseada em DX como as outras perícias físicas.
- Um teste de Pilotagem é exigido na decolagem e na aterrisagem, e outro em situações de perigo. Uma falha por 1 ponto indica um trabalho mal feito; uma falha por uma margem maior indica um dano à nave; uma falha crítica é uma queda.
- Se o piloto for um especialista (NH maior ou igual a 15), qualquer falha crítica demandará um segundo teste. O acidente somente ocorrerá se esta segunda jogada resultar em falha. Caso contrário, terá sido por pouco.
- Os testes de Pilotagem também podem ser usados para resolve combates aéreos.
- Modificadores: -2 para uma aeronave não familiar de um tipo conhecido (ex.: um Piper quando seu avião é um Beech); -4 ou mais para um avião em mau estado; -2 ou mais para más condições de vôo; -4 ou mais para um avião de tipo não familiar (ex.: um bimotor quando se está acostumado com monomotores).
- Se você deseja aprender a Pilotar dois ou mais tipos de naves, comece a aprender a segunda com um nível inicial razoável devido à primeira — normalmente 4 pontos menor (verifique com o Mestre).",,
SKILL-246,PILOTAGEM | JATOS - F|M,PILOTAGEM | JATOS,Veículos,F,M,DX,"
- IQ -6",Módulo Básico,69,"
- Esta é a habilidade de pilotar um tipo específico de aeronave ou espaçonave. É necessário uma especialização (pág.43).
- O nível pré-definido usa IQ, pois é preciso inteligência para entender os controles em uma emergência. Mas quando a perícia é aprendida normalmente, ela está baseada em DX como as outras perícias físicas.
- Um teste de Pilotagem é exigido na decolagem e na aterrisagem, e outro em situações de perigo. Uma falha por 1 ponto indica um trabalho mal feito; uma falha por uma margem maior indica um dano à nave; uma falha crítica é uma queda.
- Se o piloto for um especialista (NH maior ou igual a 15), qualquer falha crítica demandará um segundo teste. O acidente somente ocorrerá se esta segunda jogada resultar em falha. Caso contrário, terá sido por pouco.
- Os testes de Pilotagem também podem ser usados para resolve combates aéreos.
- Modificadores: -2 para uma aeronave não familiar de um tipo conhecido (ex.: um Piper quando seu avião é um Beech); -4 ou mais para um avião em mau estado; -2 ou mais para más condições de vôo; -4 ou mais para um avião de tipo não familiar (ex.: um bimotor quando se está acostumado com monomotores).
- Se você deseja aprender a Pilotar dois ou mais tipos de naves, comece a aprender a segunda com um nível inicial razoável devido à primeira — normalmente 4 pontos menor (verifique com o Mestre).",,
SKILL-247,PILOTAGEM | CAÇA MILITAR - F|M,PILOTAGEM | CAÇA MILITAR,Veículos,F,M,DX,"
- IQ -6",Módulo Básico,69,"
- Esta é a habilidade de pilotar um tipo específico de aeronave ou espaçonave. É necessário uma especialização (pág.43).
- O nível pré-definido usa IQ, pois é preciso inteligência para entender os controles em uma emergência. Mas quando a perícia é aprendida normalmente, ela está baseada em DX como as outras perícias físicas.
- Um teste de Pilotagem é exigido na decolagem e na aterrisagem, e outro em situações de perigo. Uma falha por 1 ponto indica um trabalho mal feito; uma falha por uma margem maior indica um dano à nave; uma falha crítica é uma queda.
- Se o piloto for um especialista (NH maior ou igual a 15), qualquer falha crítica demandará um segundo teste. O acidente somente ocorrerá se esta segunda jogada resultar em falha. Caso contrário, terá sido por pouco.
- Os testes de Pilotagem também podem ser usados para resolve combates aéreos.
- Modificadores: -2 para uma aeronave não familiar de um tipo conhecido (ex.: um Piper quando seu avião é um Beech); -4 ou mais para um avião em mau estado; -2 ou mais para más condições de vôo; -4 ou mais para um avião de tipo não familiar (ex.: um bimotor quando se está acostumado com monomotores).
- Se você deseja aprender a Pilotar dois ou mais tipos de naves, comece a aprender a segunda com um nível inicial razoável devido à primeira — normalmente 4 pontos menor (verifique com o Mestre).",,
