spell_id,spell_box_name,spell_school,spell_name,spell_difficulty,spell_tier,spell_type,spell_requirements,spell_cost,spell_cast_time,spell_target_type,spell_range,spell_effect_area,spell_scaling,spell_duration,spell_description,spell_observation
ZOO-0024,INVOCAR FERA | M,Zoomancia,Invocar Fera,M,Mestre,Invocação,"
- Moldar Mana
- Mestrar Fera
- Linkar com Fera",4,Instantâneo,Alvo Único,Irrelevante,Área ocupada pelo alvo,"
- $+2^{(n-1)}$ de Mana conforme o nível da Fera, que pode variar de 1 a 5.","Permanente, até que algo pertube a fera ou o conjurador encerre o feitiço.","
- Permite ao conjurador invocar uma fera.","
- O alcance não importa para esta magia.
-Se a magia for conjurada com sucesso, o conjurador saberá a localização da criatura mais próxima daquele tipo e quanto tempo levará para que ela chegue até ele.
- Ela se moverá em direção ao conjurador o mais rápido possível, até que a magia termine ou o animal possa ver o conjurador.
- Ela permanecerá por perto, sem atacar, até que a magia termine.
- O animal invocado terá então um bônus de +1 em sua reação contra o conjurador (apenas).
- Observe que, se a criatura for atacada pelo conjurador ou por alguém próximo ao conjurador, a magia será quebrada."
ZOO-0025,CONTROLAR FERA | M,Zoomancia,Controlar Fera,M,Aprendiz,Controle,"
- Moldar Mana
- Mestrar Fera
- Linkar com Fera",4,1 Turno,Alvo Único,3 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 1 Hex de raio de alcançe adicional.
- +5 de Mana para cada Turno de duração adicional.
- $+2^{(n-1)}$ de Mana conforme o nível da Fera, que pode variar de 1 a 5.",2 Turnos,"
- O conjurador controla uma Fera.","
- A Fera seguirá qualquer ordem direta que o conjurador der; na ausência de ordens diretas, ele agirá no melhor interesse do conjurador, conforme o seu entendimento.
- O feitiço é imediatamente quebrado se o conjurador atacar a Fera.
- Se a Fera for instruído a fazer algo muito perigoso, ela faz um teste de IQ para quebrar o feitiço."
ZOO-0026,CONTROLAR FERA | M,Zoomancia,Controlar Fera,M,Experiente,Controle,"
- Moldar Mana
- Mestrar Fera
- Linkar com Fera",4,1 Turno,Alvo Único,5 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 1 Hex de raio de alcançe adicional.
- +4 de Mana para cada Turno de duração adicional.
- $+2^{(n-1)}$ de Mana conforme o nível da Fera, que pode variar de 1 a 5.",2 Turnos,"
- O conjurador controla uma Fera.","
- A Fera seguirá qualquer ordem direta que o conjurador der; na ausência de ordens diretas, ele agirá no melhor interesse do conjurador, conforme o seu entendimento.
- O feitiço é imediatamente quebrado se o conjurador atacar a Fera.
- Se a Fera for instruído a fazer algo muito perigoso, ela faz um teste de IQ para quebrar o feitiço."
ZOO-0027,CONTROLAR FERA | M,Zoomancia,Controlar Fera,M,Veterano,Controle,"
- Moldar Mana
- Mestrar Fera
- Linkar com Fera",4,1 Turno,Alvo Único,8 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 1 Hex de raio de alcançe adicional.
- +3 de Mana para cada Turno de duração adicional.
- $+2^{(n-1)}$ de Mana conforme o nível da Fera, que pode variar de 1 a 5.",3 Turnos,"
- O conjurador controla uma Fera.","
- A Fera seguirá qualquer ordem direta que o conjurador der; na ausência de ordens diretas, ele agirá no melhor interesse do conjurador, conforme o seu entendimento.
- O feitiço é imediatamente quebrado se o conjurador atacar a Fera.
- Se a Fera for instruído a fazer algo muito perigoso, ela faz um teste de IQ para quebrar o feitiço."
ZOO-0028,CONTROLAR FERA | M,Zoomancia,Controlar Fera,M,Especialista,Controle,"
- Moldar Mana
- Mestrar Fera
- Linkar com Fera",4,1 Turno,Alvo Único,12 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 1 Hex de raio de alcançe adicional.
- +2 de Mana para cada Turno de duração adicional.
- $+2^{(n-1)}$ de Mana conforme o nível da Fera, que pode variar de 1 a 5.",3 Turnos,"
- O conjurador controla uma Fera.","
- A Fera seguirá qualquer ordem direta que o conjurador der; na ausência de ordens diretas, ele agirá no melhor interesse do conjurador, conforme o seu entendimento.
- O feitiço é imediatamente quebrado se o conjurador atacar a Fera.
- Se a Fera for instruído a fazer algo muito perigoso, ela faz um teste de IQ para quebrar o feitiço."
ZOO-0029,CONTROLAR FERA | M,Zoomancia,Controlar Fera,M,Mestre,Controle,"
- Moldar Mana
- Mestrar Fera
- Linkar com Fera",4,Instantâneo,Alvo Único,15 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 1 Hex de raio de alcançe adicional.
- +1 de Mana para cada Turno de duração adicional.
- $+2^{(n-1)}$ de Mana conforme o nível da Fera, que pode variar de 1 a 5.",5 Turnos,"
- O conjurador controla uma Fera.","
- A Fera seguirá qualquer ordem direta que o conjurador der; na ausência de ordens diretas, ele agirá no melhor interesse do conjurador, conforme o seu entendimento.
- O feitiço é imediatamente quebrado se o conjurador atacar a Fera.
- Se a Fera for instruído a fazer algo muito perigoso, ela faz um teste de IQ para quebrar o feitiço."
ZOO-0030,REPILIR FERA | M,Zoomancia,Repilir Fera,M,Aprendiz,Dissipação,"
- Moldar Mana
- Mestrar Fera",4,2 Turnos,Área,3 Hex,3 Hex,"
- +1 de Mana para cada 1 Hex de raio de alcançe adicional.
- +5 de Mana para cada 1 hora adicional de duração.
- $+2^{(n-1)}$ de Mana conforme o nível da Fera, que pode variar de 1 a 5.",1 Hora,"
- Repele Feras de uma área.
- A magia resiste às tentativas de Feras de entrar na área ou de permanecer nela.
- Cada Fera pode tentar entrar na área uma vez por hora, rolando um Teste Regular entre sua HT e a habilidade efetiva do conjurador (cada teste dura um turno).","
- Uma vez dentro, role um Teste Rápido entre o HT da Fera e a habilidade efetiva do conjurador a cada turno; o animal deve sair da área em sua primeira falha."
ZOO-0031,REPILIR FERA | M,Zoomancia,Repilir Fera,M,Experiente,Dissipação,"
- Moldar Mana
- Mestrar Fera",4,2 Turnos,Área,5 Hex,3 Hex,"
- +1 de Mana para cada 1 Hex de raio de alcançe adicional.
- +4 de Mana para cada 1 hora adicional de duração.
- $+2^{(n-1)}$ de Mana conforme o nível da Fera, que pode variar de 1 a 5.",3 Horas,"
- Repele Feras de uma área.
- A magia resiste às tentativas de Feras de entrar na área ou de permanecer nela.
- Cada Fera pode tentar entrar na área uma vez por hora, rolando um Teste Regular entre sua HT e a habilidade efetiva do conjurador (cada teste dura um turno).","
- Uma vez dentro, role um Teste Rápido entre o HT da Fera e a habilidade efetiva do conjurador a cada turno; o animal deve sair da área em sua primeira falha."
ZOO-0032,REPILIR FERA | M,Zoomancia,Repilir Fera,M,Veterano,Dissipação,"
- Moldar Mana
- Mestrar Fera",4,1 Turno,Área,8 Hex,5 Hex,"
- +1 de Mana para cada 1 Hex de raio de alcançe adicional.
- +3 de Mana para cada 1 hora adicional de duração.
- $+2^{(n-1)}$ de Mana conforme o nível da Fera, que pode variar de 1 a 5.",6 horas,"
- Repele Feras de uma área.
- A magia resiste às tentativas de Feras de entrar na área ou de permanecer nela.
- Cada Fera pode tentar entrar na área uma vez por hora, rolando um Teste Regular entre sua HT e a habilidade efetiva do conjurador (cada teste dura um turno).","
- Uma vez dentro, role um Teste Rápido entre o HT da Fera e a habilidade efetiva do conjurador a cada turno; o animal deve sair da área em sua primeira falha."
ZOO-0033,REPILIR FERA | M,Zoomancia,Repilir Fera,M,Especialista,Dissipação,"
- Moldar Mana
- Mestrar Fera",4,1 Turno,Área,12 Hex,5 Hex,"
- +1 de Mana para cada 1 Hex de raio de alcançe adicional.
- +2 de Mana para cada 1 hora adicional de duração.
- $+2^{(n-1)}$ de Mana conforme o nível da Fera, que pode variar de 1 a 5.",9 horas,"
- Repele Feras de uma área.
- A magia resiste às tentativas de Feras de entrar na área ou de permanecer nela.
- Cada Fera pode tentar entrar na área uma vez por hora, rolando um Teste Regular entre sua HT e a habilidade efetiva do conjurador (cada teste dura um turno).","
- Uma vez dentro, role um Teste Rápido entre o HT da Fera e a habilidade efetiva do conjurador a cada turno; o animal deve sair da área em sua primeira falha."
ZOO-0034,REPILIR FERA | M,Zoomancia,Repilir Fera,M,Mestre,Dissipação,"
- Moldar Mana
- Mestrar Fera",4,Instantâneo,Área,15 Hex,7 Hex,"
- +1 de Mana para cada 1 Hex de raio de alcançe adicional.
- +1 de Mana para cada 1 hora adicional de duração.
- $+2^{(n-1)}$ de Mana conforme o nível da Fera, que pode variar de 1 a 5.",12 Horas,"
- Repele Feras de uma área.
- A magia resiste às tentativas de Feras de entrar na área ou de permanecer nela.
- Cada Fera pode tentar entrar na área uma vez por hora, rolando um Teste Regular entre sua HT e a habilidade efetiva do conjurador (cada teste dura um turno).","
- Uma vez dentro, role um Teste Rápido entre o HT da Fera e a habilidade efetiva do conjurador a cada turno; o animal deve sair da área em sua primeira falha."
ZOO-0035,COMUNICAR COM FERA | F,Zoomancia,Comunicar com Fera,F,Aprendiz,Comunicação,"
- Moldar Mana
- Mestrar Fera",2,Instantâneo,Alvo Único,3 Hex,Área ocupada pelo alvo,"
- $+2^{(n-1)}$ de Mana conforme o nível da Fera, que pode variar de 1 a 5.",Enquanto o conjurador mantiver contato visual com o alvo.,"
- O conjurador consegue se comunicar com uma Fera.","
- A quantidade de informações trocadas depende da inteligência do fera; nenhuma criatura abaixo do nível de um pássaro provavelmente saberá muito de interessante.
- Uma formiga pode rastejar sobre ouro, mas sabe apenas que o material é duro e não comestível."
ZOO-0036,COMUNICAR COM FERA | F,Zoomancia,Comunicar com Fera,F,Experiente,Comunicação,"
- Moldar Mana
- Mestrar Fera",2,Instantâneo,Alvo Único,5 Hex,Área ocupada pelo alvo,"
- $+2^{(n-1)}$ de Mana conforme o nível da Fera, que pode variar de 1 a 5.",Enquanto o conjurador mantiver contato visual com o alvo.,"
- O conjurador consegue se comunicar com uma Fera.","
- A quantidade de informações trocadas depende da inteligência do fera; nenhuma criatura abaixo do nível de um pássaro provavelmente saberá muito de interessante.
- Uma formiga pode rastejar sobre ouro, mas sabe apenas que o material é duro e não comestível."
ZOO-0037,COMUNICAR COM FERA | F,Zoomancia,Comunicar com Fera,F,Veterano,Comunicação,"
- Moldar Mana
- Mestrar Fera",2,Instantâneo,Alvo Único,8 Hex,Área ocupada pelo alvo,"
- $+2^{(n-1)}$ de Mana conforme o nível da Fera, que pode variar de 1 a 5.",Enquanto o conjurador mantiver contato visual com o alvo.,"
- O conjurador consegue se comunicar com uma Fera.","
- A quantidade de informações trocadas depende da inteligência do fera; nenhuma criatura abaixo do nível de um pássaro provavelmente saberá muito de interessante.
- Uma formiga pode rastejar sobre ouro, mas sabe apenas que o material é duro e não comestível."
ZOO-0038,COMUNICAR COM FERA | F,Zoomancia,Comunicar com Fera,F,Especialista,Comunicação,"
- Moldar Mana
- Mestrar Fera",2,Instantâneo,Alvo Único,12 Hex,Área ocupada pelo alvo,"
- $+2^{(n-1)}$ de Mana conforme o nível da Fera, que pode variar de 1 a 5.",Enquanto o conjurador mantiver contato visual com o alvo.,"
- O conjurador consegue se comunicar com uma Fera.","
- A quantidade de informações trocadas depende da inteligência do fera; nenhuma criatura abaixo do nível de um pássaro provavelmente saberá muito de interessante.
- Uma formiga pode rastejar sobre ouro, mas sabe apenas que o material é duro e não comestível."
ZOO-0039,COMUNICAR COM FERA | F,Zoomancia,Comunicar com Fera,F,Mestre,Comunicação,"
- Moldar Mana
- Mestrar Fera",2,Instantâneo,Alvo Único,15 Hex,Área ocupada pelo alvo,"
- $+2^{(n-1)}$ de Mana conforme o nível da Fera, que pode variar de 1 a 5.",Enquanto o conjurador mantiver contato visual com o alvo.,"
- O conjurador consegue se comunicar com uma Fera.","
- A quantidade de informações trocadas depende da inteligência do fera; nenhuma criatura abaixo do nível de um pássaro provavelmente saberá muito de interessante.
- Uma formiga pode rastejar sobre ouro, mas sabe apenas que o material é duro e não comestível."
ZOO-0040,MONTAR | F,Zoomancia,Montar,F,Aprendiz,Controle,"
- Moldar Mana
- Mestrar Fera",2,Instantâneo,Alvo Único,Toque,Área ocupada pelo alvo,"
- $+2^{(n-1)}$ de Mana conforme o nível da Fera, que pode variar de 1 a 5.",Enquanto o conjurador se manter montado no alvo.,"
- Permite ao conjurador montar e cavalgar a criatura alvo como se fosse um fera de montaria treinado e leal.
- A criatura deve ser capaz de carregar o conjurador, e o conjurador ainda deve fazer um teste de Montaria sempre que normalmente fosse necessário.
-Não é necessária concentração por parte do conjurador.",
ZOO-0041,MONTAR | F,Zoomancia,Montar,F,Experiente,Controle,"
- Moldar Mana
- Mestrar Fera",2,Instantâneo,Alvo Único,Toque,Área ocupada pelo alvo,"
- $+2^{(n-1)}$ de Mana conforme o nível da Fera, que pode variar de 1 a 5.",Enquanto o conjurador se manter montado no alvo.,"
- Permite ao conjurador montar e cavalgar a criatura alvo como se fosse um fera de montaria treinado e leal.
- A criatura deve ser capaz de carregar o conjurador, e o conjurador ainda deve fazer um teste de Montaria sempre que normalmente fosse necessário.
-Não é necessária concentração por parte do conjurador.",
ZOO-0042,MONTAR | F,Zoomancia,Montar,F,Veterano,Controle,"
- Moldar Mana
- Mestrar Fera",2,Instantâneo,Alvo Único,Toque,Área ocupada pelo alvo,"
- $+2^{(n-1)}$ de Mana conforme o nível da Fera, que pode variar de 1 a 5.",Enquanto o conjurador se manter montado no alvo.,"
- Permite ao conjurador montar e cavalgar a criatura alvo como se fosse um fera de montaria treinado e leal.
- A criatura deve ser capaz de carregar o conjurador, e o conjurador ainda deve fazer um teste de Montaria sempre que normalmente fosse necessário.
-Não é necessária concentração por parte do conjurador.",
ZOO-0043,MONTAR | F,Zoomancia,Montar,F,Especialista,Controle,"
- Moldar Mana
- Mestrar Fera",2,Instantâneo,Alvo Único,Toque,Área ocupada pelo alvo,"
- $+2^{(n-1)}$ de Mana conforme o nível da Fera, que pode variar de 1 a 5.",Enquanto o conjurador se manter montado no alvo.,"
- Permite ao conjurador montar e cavalgar a criatura alvo como se fosse um fera de montaria treinado e leal.
- A criatura deve ser capaz de carregar o conjurador, e o conjurador ainda deve fazer um teste de Montaria sempre que normalmente fosse necessário.
-Não é necessária concentração por parte do conjurador.",
ZOO-0044,MONTAR | F,Zoomancia,Montar,F,Mestre,Controle,"
- Moldar Mana
- Mestrar Fera",2,Instantâneo,Alvo Único,Toque,Área ocupada pelo alvo,"
- $+2^{(n-1)}$ de Mana conforme o nível da Fera, que pode variar de 1 a 5.",Enquanto o conjurador se manter montado no alvo.,"
- Permite ao conjurador montar e cavalgar a criatura alvo como se fosse um fera de montaria treinado e leal.
- A criatura deve ser capaz de carregar o conjurador, e o conjurador ainda deve fazer um teste de Montaria sempre que normalmente fosse necessário.
-Não é necessária concentração por parte do conjurador.",
ZOO-0045,CAVALEIRO DA FERA | M,Zoomancia,Cavaleiro da Fera,M,Aprendiz,Mental,"
- Moldar Mana
- Mestrar Fera",4,Instantâneo,Alvo Único,3 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 1 Hex de raio de alcançe adicional.
- +5 de Mana para cada 1 hora adicional de duração.
- $+2^{(n-1)}$ de Mana conforme o nível da Fera, que pode variar de 1 a 5.",1 Hora,"
- Funciona em qualquer tipo de fera (mas não em seres inteligentes).
- Esta é a versão para feras da magia Cavaleiro da Alma.
- O conjurador torna-se capaz de ver através dos olhos do alvo, ouvir através de seus ouvidos, etc., enquanto se concentrar.","
- O conjurador também permanece consciente de seu próprio corpo e pode agir normalmente.
- O conjurador não exerce nenhum controle sobre o alvo, e o alvo não tem consciência de que o conjurador está ""observando""."
ZOO-0046,CAVALEIRO DA FERA | M,Zoomancia,Cavaleiro da Fera,M,Experiente,Mental,"
- Moldar Mana
- Mestrar Fera",4,Instantâneo,Alvo Único,5 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 1 Hex de raio de alcançe adicional.
- +4 de Mana para cada 1 hora adicional de duração.
- $+2^{(n-1)}$ de Mana conforme o nível da Fera, que pode variar de 1 a 5.",3 Horas,"
- Funciona em qualquer tipo de fera (mas não em seres inteligentes).
- Esta é a versão para feras da magia Cavaleiro da Alma.
- O conjurador torna-se capaz de ver através dos olhos do alvo, ouvir através de seus ouvidos, etc., enquanto se concentrar.","
- O conjurador também permanece consciente de seu próprio corpo e pode agir normalmente.
- O conjurador não exerce nenhum controle sobre o alvo, e o alvo não tem consciência de que o conjurador está ""observando""."
